Date,GBI,specific_humidity,LW_down,SW_down,rainfall,sst,t2m,sea_ice_extent
2/22/03,5050.71005,1.242078462,212.6769158,15.55500243,1.871157647,272.7457192,260.3742387,1869592
2/23/03,5014.66209,1.016676899,215.055418,14.31548061,1.580544744,272.7395212,258.9942282,1861550
2/24/03,4988.07781,1.409667033,209.0242326,17.25232231,1.37027931,272.7458195,259.8830488,1876572
2/25/03,4982.70166,1.032349913,204.8673577,17.72629353,0.752469753,272.7538223,257.2373265,1870465
2/26/03,4986.13685,1.133889912,237.5655196,14.82469243,3.871317395,272.7534155,257.2405318,1888733
2/27/03,4979.28038,1.988877729,237.3077306,16.87379386,2.892389865,272.7688683,261.101209,1862662
2/28/03,4964.85573,1.156921424,209.6723812,22.68478937,2.076415056,272.7605511,259.4510563,1861897
3/1/03,4954.08119,0.716762051,207.2509465,23.54414273,1.404727777,272.7423797,257.0748531,1890241
3/2/03,4940.2957,0.948799477,206.1533336,23.55847956,0.997950432,272.7255255,257.5092647,1920768
3/3/03,4929.67197,1.09831585,211.3620053,26.23852792,1.236140415,272.7117985,257.2439661,1923653
3/4/03,4935.37811,1.338986373,202.5132654,27.12810165,0.816363733,272.7075445,257.582368,1927518
3/5/03,4932.52049,1.103223226,209.2956274,27.72141689,1.415007761,272.6948947,255.4333051,1932970
3/6/03,4914.17734,1.226594385,223.1252129,25.94595901,1.933368963,272.7033396,256.2402236,1930303
3/7/03,4915.41744,1.336820965,230.1670756,29.61183315,2.098097224,272.7112358,257.7455247,1910128
3/8/03,4940.33349,1.506511086,221.579596,33.00570452,1.51207818,272.7169342,259.1988011,1882443
3/9/03,4957.59037,1.313904141,226.7967364,33.30307121,2.097810411,272.7167843,258.9401557,1864165
3/10/03,4977.19296,1.615163729,249.2010909,34.24611752,2.841766017,272.727319,260.5947402,1868931
3/11/03,5001.39392,1.812245515,238.318712,37.3756239,2.550781193,272.7282152,264.3293152,1863316
3/12/03,5020.86594,1.578244104,230.6138553,43.94378458,2.939651082,272.7270086,263.2142447,1866172
3/13/03,5058.80347,1.355051748,233.2995543,42.78591233,3.32394896,272.7282288,261.7485511,1873168
3/14/03,5106.58861,1.688370588,204.8177028,54.77600578,1.874451776,272.7294148,263.9829127,1849775
3/15/03,5146.72609,1.050566339,196.3207711,60.17239624,1.516625306,272.7122844,259.0653514,1855236
3/16/03,5172.82648,0.895931876,207.1567141,57.91706372,2.014211882,272.7010532,258.8029129,1872560
3/17/03,5193.53653,1.264974105,216.318649,46.77306525,2.543681765,272.6857686,259.6281216,1897592
3/18/03,5209.60741,1.172981181,209.5154483,49.12360831,3.52544205,272.668552,258.0258209,1918054
3/19/03,5215.54328,0.946052459,195.8659551,62.84554794,1.745509025,272.6517734,255.7840781,1932881
3/20/03,5214.15613,0.635765892,198.4735842,63.30478211,1.885585164,272.6222354,254.6810072,1941225
3/21/03,5214.92542,1.067507072,231.9107432,55.24504369,5.371754194,272.6230849,256.265512,1966929
3/22/03,5223.80602,1.912754878,244.303021,53.58441291,3.773703166,272.6428137,261.9291371,1924216
3/23/03,5221.1407,1.574805247,223.3466077,67.840874,1.770405365,272.6481575,262.8353537,1895506
3/24/03,5204.07841,1.188100075,211.1206974,78.38510353,1.487982743,272.6498086,260.4094127,1921575
3/25/03,5194.86504,0.980673336,213.0748708,78.3246875,2.150163618,272.6559826,259.3821585,1933795
3/26/03,5196.2771,1.292023517,224.1120473,68.09678574,3.09041013,272.6720689,260.1633102,1962700
3/27/03,5197.99163,1.627747923,214.8528896,79.03168338,1.400645137,272.6931674,261.3729779,1923664
3/28/03,5207.36032,1.180719978,195.8443935,93.24762622,1.046373905,272.6935915,258.599906,1940398
3/29/03,5234.0897,0.806622734,191.4534706,100.2664159,1.389913281,272.6962275,256.4429995,1957006
3/30/03,5260.64169,0.858448663,193.8481594,96.59182777,1.730828473,272.694167,256.0381742,1984719
3/31/03,5273.53192,0.700892654,191.0437239,103.7946028,0.963442626,272.6839346,255.0412294,1993583
4/1/03,5275.20655,0.803132856,205.3533791,103.3776347,1.939790253,272.674879,256.0490586,2028329
4/2/03,5277.12987,1.303281696,225.1991201,87.7696413,2.425372753,272.6954612,258.5936058,2002127
4/3/03,5282.41428,1.288991622,222.0076088,101.3850629,2.179139962,272.700593,260.3553377,1962238
4/4/03,5275.00956,1.379718201,231.383981,103.6595238,1.595197879,272.6933574,261.1975141,1944414
4/5/03,5235.27368,1.471035452,233.2174762,110.3322258,1.621617655,272.684192,262.1974666,1945866
4/6/03,5167.34998,1.369451847,234.5529179,107.2344033,0.913290447,272.6723624,262.2690806,1962385
4/7/03,5098.67085,1.29097608,247.1445449,98.03025112,1.234077093,272.6799117,262.3527094,1964166
4/8/03,5055.98589,2.051724988,257.0546581,101.8112054,1.925387367,272.7007661,265.7217907,1925893
4/9/03,5037.09476,2.150875926,253.6056859,113.4891064,1.134853402,272.7107807,268.6298192,1900974
4/10/03,5027.87588,2.079282222,249.0201505,110.31249,0.622362457,272.7228355,267.3431284,1892785
4/11/03,5025.21503,1.585198389,235.3527538,129.7098893,0.135669133,272.7289661,265.1896716,1866897
4/12/03,5025.29558,1.419330379,236.8912074,138.1952495,0.142900659,272.7383755,264.8632768,1875021
4/13/03,5025.43309,1.529109332,245.4747242,147.3587825,0.308340732,272.7565893,266.6140612,1861381
4/14/03,5018.88702,2.053316435,259.6809633,141.0981341,0.601143011,272.7758087,269.2261428,1838507
4/15/03,5008.59795,2.58433509,268.7703951,123.8090842,0.848254241,272.7970523,270.2876937,1816904
4/16/03,5004.98132,2.395257868,249.7595985,145.3473892,0.418555965,272.8091794,270.2429363,1813623
4/17/03,5015.72354,1.897834673,263.9518554,125.4938944,0.63985715,272.8103296,269.0494864,1813073
4/18/03,5034.44819,2.283984134,269.0768057,109.5905442,2.381163192,272.8056707,267.6525833,1811062
4/19/03,5044.64614,2.418705047,274.846411,126.5802336,1.352183707,272.8097274,268.3835789,1801823
4/20/03,5043.65316,2.645290741,258.1677969,133.5559415,1.134943257,272.8025393,269.2797526,1780565
4/21/03,5037.2447,1.785302322,238.2222064,135.8339795,1.140535593,272.7863165,266.5411399,1768445
4/22/03,5025.93025,1.13879732,224.1020822,168.8657698,1.283961206,272.7558165,263.6673723,1770305
4/23/03,5011.7459,1.063812816,227.6418214,168.7708567,1.09506935,272.7493533,262.9609986,1807802
4/24/03,4999.48395,1.090004389,234.2344047,160.0422588,0.835162664,272.7436335,263.0429,1815678
4/25/03,4996.95075,1.108392641,236.814304,158.1382009,0.587400933,272.7492847,262.9457242,1841991
4/26/03,5008.39296,1.130660476,234.949823,166.3443258,0.513308836,272.757934,263.2190157,1855736
4/27/03,5031.4087,1.121000813,236.815552,173.0535432,1.590414791,272.7679217,263.3066867,1877225
4/28/03,5052.26783,1.203102821,243.3366821,161.3978813,2.531099735,272.775146,263.8065709,1888004
4/29/03,5065.25394,1.280706188,246.8616083,168.4274039,1.049361265,272.759062,264.2905022,1891737
4/30/03,5086.74668,1.505932797,246.7606795,176.8700326,0.785865319,272.7671942,264.8649457,1891647
5/1/03,5113.69653,1.496268838,247.9021133,185.823443,0.584869606,272.814232,265.8611385,1886803
5/2/03,5131.50303,1.635677083,253.3272863,179.8564073,0.903271216,272.809028,266.1208076,1903735
5/3/03,5136.56066,1.7304333,252.5388569,181.6097585,0.953977036,272.8163195,266.3385452,1892955
5/4/03,5140.9841,1.773194071,248.9722576,192.0518076,1.530765076,272.8487664,266.7563326,1892296
5/5/03,5160.28909,1.789704911,251.2810283,197.8542522,1.001967089,272.8773777,267.5311573,1874043
5/6/03,5182.31244,1.836023124,262.1036326,186.1784,2.143044927,272.9107009,267.9834389,1867038
5/7/03,5203.1828,2.415984366,274.0910065,162.9634986,3.676188107,272.9433949,269.0648939,1864598
5/8/03,5225.78999,2.637269108,275.2738595,180.8158857,1.644739484,272.988761,270.8416571,1845144
5/9/03,5246.78272,2.642434266,275.67485,188.9914647,1.507815861,273.0183891,271.5054996,1802812
5/10/03,5264.722,2.700736215,269.9731493,200.7934059,0.828348398,273.0278535,271.8094829,1807320
5/11/03,5282.15502,2.544174232,258.1811568,230.516398,0.607749809,273.0325007,271.8519789,1802317
5/12/03,5309.38503,2.559251752,256.0065962,232.8010531,0.619326329,273.0388905,271.5949165,1805891
5/13/03,5342.86014,2.358483195,262.6502032,243.7936925,0.286823466,273.051294,271.3780467,1793693
5/14/03,5370.92623,2.755158157,290.1768136,203.3720315,1.596773337,273.0726916,272.5415675,1789642
5/15/03,5383.10245,3.48454233,294.4603536,170.715504,2.853104106,273.1264776,274.4533194,1780589
5/16/03,5373.25186,3.468392002,268.8511016,215.7290886,0.787874435,273.087517,274.7983314,1748648
5/17/03,5349.04424,2.329170857,249.4832419,244.5560403,0.183547506,273.0963249,271.9882001,1761992
5/18/03,5321.3803,1.9878869,255.3837714,248.6658363,0.401057893,273.1261946,270.4132254,1763655
5/19/03,5305.8795,2.211168016,257.5491509,257.3285039,0.36771097,273.1808085,271.3401906,1732708
5/20/03,5308.24056,2.341698469,271.3665349,249.5426344,0.44517994,273.2384074,271.66083,1740636
5/21/03,5317.7967,3.112753137,288.2573952,216.0711632,1.688101175,273.2938434,272.4153991,1727397
5/22/03,5327.67453,3.504724092,287.9235888,185.8384419,2.447422298,273.3447678,273.3562354,1724222
5/23/03,5330.37596,2.975124641,266.0204373,215.1174188,0.981779715,273.3567935,272.0315154,1700541
5/24/03,5319.30734,2.104559545,259.3522698,237.5115099,0.868967021,273.336807,270.2361137,1709464
5/25/03,5299.47317,2.327840104,258.4177489,247.9464196,0.427152074,273.3341903,270.7721962,1697121
5/26/03,5279.65751,2.197311303,258.2107485,274.3937206,1.615271437,273.3122969,271.1106915,1686568
5/27/03,5262.12458,2.864998649,272.8412253,206.2308005,4.421636705,273.2884438,271.8656943,1716431
5/28/03,5242.52553,2.384145817,266.5196353,224.2896858,0.839841104,273.2567909,271.0822385,1697237
5/29/03,5220.90863,2.299285386,264.3406925,253.942884,0.98067696,273.2466463,271.3876188,1672871
5/30/03,5198.15803,2.303485108,268.6929713,234.9278812,1.121331105,273.2597765,271.3150039,1686822
5/31/03,5169.71288,2.408872988,264.2760598,250.7708551,0.652129091,273.2871663,271.4182141,1688428
6/1/03,5142.68465,2.266674946,265.2902482,260.7095435,0.586711379,273.38788,271.6619943,1684616
6/2/03,5124.77463,2.361676236,263.2399746,267.5882615,0.390069881,273.4138644,272.119859,1682181
6/3/03,5113.31546,2.411164035,267.4277351,265.0722259,0.963864359,273.4332866,272.4285556,1669255
6/4/03,5114.8086,2.468353235,273.705297,250.2848422,0.705499955,273.4509989,272.5543141,1677738
6/5/03,5133.32497,2.531357742,273.808728,250.4406859,0.75353813,273.4667248,272.7747751,1671737
6/6/03,5162.60875,2.533762604,276.260646,245.437971,0.931315636,273.4901601,272.8187913,1662901
6/7/03,5198.531,2.646363913,274.5784486,256.0241359,0.961029517,273.5293381,272.7996966,1661499
6/8/03,5217.97714,2.691799373,276.1381046,238.9286501,0.838653668,273.583126,272.9975736,1660843
6/9/03,5214.83137,2.696041159,271.6617001,263.0649869,0.913266245,273.6374949,272.9419925,1653602
6/10/03,5195.63972,2.745907452,266.7558224,270.4809407,1.382377488,273.6835489,273.3346936,1670425
6/11/03,5155.83064,2.659068068,271.5602021,261.4127106,2.047067408,273.7230324,273.0764135,1670762
6/12/03,5106.08376,2.82854531,286.5528432,224.6905732,3.977143544,273.7463238,273.4162999,1697244
6/13/03,5064.30265,3.235011737,288.2941631,212.5480281,2.643760139,273.7793045,274.247829,1669196
6/14/03,5051.29831,3.183864372,284.5446473,240.864909,1.041110462,273.8078573,274.3539194,1643162
6/15/03,5067.42317,3.206669304,278.1054429,274.4904088,0.749956252,273.8717806,274.6287828,1616332
6/16/03,5072.23992,3.353721076,292.4921029,229.2182694,1.922955754,273.853926,274.7781815,1609556
6/17/03,5049.08311,3.951482906,284.8114134,258.1288587,1.077436528,273.8779015,275.4915668,1585030
6/18/03,5035.28061,3.751728139,288.8684708,249.8737984,1.893389213,273.917141,275.2092333,1565248
6/19/03,5050.74575,3.549468431,284.0176104,245.3699814,0.931464367,273.9723285,275.0836262,1565036
6/20/03,5089.09039,3.162285154,286.1698436,257.22893,1.192474541,274.0298853,274.791512,1558994
6/21/03,5134.2543,3.802288942,295.7289141,248.4525252,0.535485762,274.0921408,275.5605468,1561282
6/22/03,5167.51548,4.570917162,310.2656864,229.9974748,0.609933528,274.1704006,275.8887385,1547476
6/23/03,5200.76762,5.107241157,312.399495,219.1437807,1.471768935,274.2192275,276.1227401,1505874
6/24/03,5249.35543,5.20008338,313.8333747,199.6836501,0.885462151,274.2699831,276.3626486,1506827
6/25/03,5295.18587,5.021351833,310.9540528,192.1283931,1.036614119,274.3146322,276.1220211,1485829
6/26/03,5303.97062,4.207539962,296.004492,229.0328575,0.709493528,274.3535655,275.6720164,1459645
6/27/03,5276.2215,3.434248568,296.9557618,230.6153397,1.056656584,274.4117879,275.4796372,1475853
6/28/03,5237.68297,3.706526752,298.7182823,227.2461986,0.619631869,274.4785024,275.3031087,1477121
6/29/03,5196.40818,3.799992795,299.086217,226.7161584,0.775913087,274.5527487,275.4486521,1457089
6/30/03,5158.48422,3.817827235,295.1560984,239.8819085,0.409054501,274.6240573,275.8027684,1400161
7/1/03,5137.63959,3.870007561,297.2431976,237.0638089,0.392704027,274.9401537,275.7347746,1378612
7/2/03,5124.67435,4.058108862,301.3367176,234.4854141,0.425308919,275.0410888,276.0796971,1358776
7/3/03,5105.95937,4.156649188,303.0946612,228.0909643,0.560984355,275.1282298,276.2219724,1344045
7/4/03,5079.91421,4.138215705,303.5754214,218.7615038,1.361592436,275.2038368,276.0429287,1335084
7/5/03,5055.12124,4.216674119,300.8345334,217.8595725,1.677454023,275.2784872,276.0480532,1331887
7/6/03,5047.27545,4.109414808,304.7399001,200.3391859,2.462583786,275.3595296,275.9817636,1334128
7/7/03,5056.60863,4.094988949,302.9195882,190.728291,1.137332934,275.4044607,276.2400698,1302024
7/8/03,5066.56433,3.711321976,289.9210098,227.0235345,0.381687169,275.4870521,276.1284715,1315756
7/9/03,5075.33151,3.58564228,291.4481326,242.5075148,0.51709606,275.5591102,276.103614,1298426
7/10/03,5090.62029,3.880361216,303.6540906,200.7475917,1.142262605,275.625466,276.4190598,1302245
7/11/03,5107.58127,4.119821138,305.314225,221.7366497,0.329545272,275.688366,276.6440462,1282318
7/12/03,5123.5465,4.346003489,314.6922948,202.1684601,1.238991931,275.7242444,276.9785675,1248713
7/13/03,5140.85303,4.97150999,320.6235399,177.5066453,2.7903726,275.7384462,277.3016769,1207794
7/14/03,5156.50632,4.834822937,316.3817418,159.1130461,1.9705297,275.7313915,277.1423477,1200453
7/15/03,5160.20627,4.365366857,311.8816669,193.2778233,1.112769166,275.8390166,276.7540661,1192977
7/16/03,5151.00048,4.843669111,315.8800636,181.820852,1.118489097,275.9274014,277.4197414,1170799
7/17/03,5140.28767,4.766478088,310.699296,170.1513109,1.486187045,275.9437331,277.4349663,1099161
7/18/03,5137.0586,4.138750613,298.7414378,208.5015207,0.699772446,275.9613442,276.7846847,1069736
7/19/03,5140.81317,3.767885365,300.053378,204.3069766,0.429088334,276.0071085,276.8595893,1057550
7/20/03,5150.91411,4.191873921,312.3059645,178.8122802,2.540328598,276.0584918,277.1100916,1056147
7/21/03,5161.83856,4.748678834,296.7981571,200.7202038,1.45042881,276.1469032,277.4653364,1050810
7/22/03,5166.19482,3.761821434,294.3048801,221.230896,0.854042069,276.2493991,276.7066035,992604
7/23/03,5171.54412,4.311173588,307.0793951,198.1941117,1.65124647,276.3471436,277.1215686,947847
7/24/03,5180.10892,5.352553564,319.4154467,167.7886166,3.598803111,276.4259009,277.7836029,931573
7/25/03,5182.34246,5.553630949,320.8589791,152.1936113,1.890111696,276.4835342,277.7929207,878498
7/26/03,5204.2183,4.931204969,314.8999543,161.7063307,0.623657937,276.6113986,277.4829607,874307
7/27/03,5275.45073,4.556088643,310.9935214,178.6837949,0.405549946,276.690951,276.9663537,892955
7/28/03,5364.28992,4.702580405,311.8416007,187.4636841,1.106055424,276.8092365,277.4815249,885102
7/29/03,5419.82329,5.652608005,319.6406236,171.8894095,3.296055629,276.8383399,278.2016691,864587
7/30/03,5431.43129,5.587314435,323.0375987,155.4461585,1.330629213,276.8889433,279.0533886,866390
7/31/03,5427.66489,5.471329101,325.3861347,161.6395697,1.008822115,276.9485052,278.8487471,807274
8/1/03,5432.91824,6.472451786,331.0021917,142.9874289,1.156640043,276.8000448,278.9838904,791877
8/2/03,5433.15862,6.719498337,329.9580384,147.2149017,1.795205875,276.8200236,279.0248834,741304
8/3/03,5413.87909,6.564578981,329.6057992,134.0917299,2.243233183,276.8667692,278.8557013,718828
8/4/03,5387.37995,6.331870027,323.8023574,128.8571621,1.319394021,276.9167873,278.5961539,715711
8/5/03,5367.21308,5.113066596,311.2355004,147.0972505,0.918584367,276.9888156,277.7558135,736031
8/6/03,5355.17974,4.369329247,311.3256935,140.0300233,1.659594564,277.0592712,277.4002247,732890
8/7/03,5341.69108,4.420846899,308.165608,133.9809709,1.092328263,277.1709103,277.5257449,706115
8/8/03,5321.65511,4.249683661,305.3155778,146.5336016,2.894846906,277.2501946,277.6058366,714856
8/9/03,5296.95838,4.666802291,309.2232951,138.5338099,2.407138429,277.3471673,277.898867,699372
8/10/03,5271.48684,4.762415496,308.0327018,141.8650459,0.665995068,277.4336684,278.0047217,681530
8/11/03,5255.32318,4.836536521,306.2911762,148.0780312,0.624919461,277.5563379,278.2136496,669908
8/12/03,5260.975,4.735303358,310.4582649,147.555687,0.360070163,277.6637407,278.4916622,650383
8/13/03,5284.67955,4.887925257,321.4173551,124.3782489,0.822817335,277.7329137,278.4317008,649726
8/14/03,5310.11468,5.229920763,323.6379282,118.0287928,0.665557972,277.7764561,278.259253,647989
8/15/03,5325.53667,5.479272504,328.3798124,105.4745357,0.865092936,277.8165357,278.5739618,635783
8/16/03,5328.46402,5.905648291,329.9915065,106.9930695,1.653994449,278.159786,278.6645404,627867
8/17/03,5324.08597,5.828468243,330.4548674,88.10539339,2.880054852,278.2665027,278.8715488,627124
8/18/03,5316.77683,5.950156518,331.466508,84.92687857,2.687486362,278.254794,279.0203044,618059
8/19/03,5309.29159,6.162415524,331.3988321,84.74694881,2.120401611,278.2129378,279.1632024,578645
8/20/03,5307.37395,6.083955922,330.2649716,82.14737861,1.365930411,278.1753224,279.0330658,575453
8/21/03,5312.55378,5.949789245,330.2719723,86.57717605,1.370468852,278.1727983,279.060735,607854
8/22/03,5321.65611,5.994299608,332.2356939,80.04637435,1.770317079,278.2124526,279.1928898,601303
8/23/03,5335.54789,6.004761953,330.929445,90.3126789,1.350797425,278.2615117,279.2577091,585994
8/24/03,5357.17843,6.14949585,333.6966236,74.53011851,2.318870753,278.3153247,279.140588,561796
8/25/03,5380.55792,5.671167429,327.64386,70.63048865,1.802521007,278.3392446,278.5816956,555385
8/26/03,5398.38255,5.078489746,326.8165977,69.11165056,2.760946353,278.3379485,278.1359045,584189
8/27/03,5411.63369,5.133486082,320.2179237,71.94536085,3.866966137,278.3065791,278.1360752,581381
8/28/03,5423.16101,4.893183563,319.0614256,81.88702713,2.622896424,278.2521118,277.8256609,584825
8/29/03,5428.70903,5.051725045,321.2436381,62.04938796,3.940529995,278.1864607,277.8069357,586254
8/30/03,5419.295,4.815983477,311.7787951,67.81704655,3.794498056,278.0899015,277.5459834,604861
8/31/03,5408.59945,3.99661445,296.5200152,85.54284355,1.409212092,277.976561,276.7488755,599723
9/1/03,5413.57844,3.258970118,290.0208556,94.76898887,1.995808334,277.5998125,275.8149342,597100
9/2/03,5428.66768,3.434659041,294.9683029,87.40340569,3.385706528,277.5281374,276.2576335,610711
9/3/03,5444.58127,3.830461265,308.0454047,71.07258767,3.073129469,277.4817243,276.641423,602501
9/4/03,5444.96193,4.153185308,310.3285691,61.36377738,2.015204486,277.4521271,277.1296737,574107
9/5/03,5429.20862,4.168679645,307.3569464,74.41380967,1.203958429,277.4256749,277.0684855,565442
9/6/03,5422.67714,3.853114142,310.0408098,65.71141006,0.789608732,277.4185188,276.6034192,545646
9/7/03,5426.04919,4.029069793,309.8830749,70.35446996,1.058823557,277.4383601,276.7419649,546953
9/8/03,5417.53812,4.391407054,311.8717152,72.86871672,1.377983716,277.4589615,277.2473087,560525
9/9/03,5391.87865,4.682029171,315.8433295,62.03831151,1.57618879,277.4867611,277.6052346,558368
9/10/03,5357.69949,4.265276204,307.1113606,63.29733505,0.525040603,277.4890892,277.2269101,555303
9/11/03,5322.37163,3.841079843,306.7860472,60.01265847,1.980395992,277.4740646,276.6556711,552030
9/12/03,5295.12788,4.044615385,306.6286074,55.6533186,1.399857675,277.447641,276.7031096,536543
9/13/03,5279.56894,3.590552997,304.8554109,52.50958627,2.638758957,277.4018189,276.0880756,521139
9/14/03,5270.31114,3.837293369,304.987628,43.94246448,5.267325587,277.3376857,276.2915715,511944
9/15/03,5268.94518,4.229676495,298.5738879,54.28760694,2.477557764,277.5257619,276.9741334,512581
9/16/03,5275.35451,3.888294979,289.6342253,56.59286572,1.971042761,277.4391799,276.3478429,508665
9/17/03,5276.27348,3.319473216,279.2710085,64.10288134,2.070633868,277.0138978,275.277016,522282
9/18/03,5264.51099,2.903754077,279.4873686,63.0103231,3.183391158,276.9598564,274.5057556,522407
9/19/03,5243.46477,3.346439175,281.1250947,51.23364958,3.942681154,276.8830355,275.1278702,572439
9/20/03,5224.90027,2.909356599,277.1195882,58.00687746,3.338513846,276.7840465,273.9920416,582364
9/21/03,5224.83199,2.930755327,283.2145893,49.38418492,3.023031403,276.6747718,274.2205839,540757
9/22/03,5248.52784,3.013848022,289.7975598,39.6473571,3.448109734,276.5727458,274.4755241,525951
9/23/03,5289.46305,3.704316323,301.3711139,43.43556818,3.853990911,276.4844705,275.836273,521879
9/24/03,5328.57256,4.903742949,296.734889,41.72006223,3.441869987,276.4011854,277.5922249,540889
9/25/03,5349.37045,3.830283028,275.8049866,49.13681776,2.273760537,276.3171624,276.7894181,539505
9/26/03,5354.94563,3.221143557,263.3647079,56.38736279,1.104746769,276.2249909,275.6719238,492809
9/27/03,5355.04962,2.737974741,271.8648073,41.37650814,2.600759802,276.1553746,274.5711349,483713
9/28/03,5345.88887,2.969089671,281.3365368,39.63783586,2.265534982,276.1185414,274.5660164,495241
9/29/03,5334.12169,3.098469317,288.2264129,37.00377849,1.367750355,276.1045291,274.7827128,499943
9/30/03,5325.29539,3.278251405,287.2663349,28.83682368,1.440844508,276.1110162,274.4838602,533623
10/1/03,5315.14745,3.035545384,283.5576482,27.58325255,1.598727966,276.031937,273.8599907,581858
10/2/03,5300.07322,3.096805174,286.6672161,27.91850584,1.346166206,276.0079199,274.2335804,605854
10/3/03,5274.85603,3.189149232,284.4008871,29.35282078,0.736765979,275.9891766,274.5901813,617320
10/4/03,5255.81696,3.254944659,289.4999272,26.97145657,1.09426956,275.9890636,274.762571,632484
10/5/03,5255.48965,3.445229539,293.3287808,24.68009958,1.364515402,276.026818,274.8381333,642244
10/6/03,5262.56527,3.85248599,296.8898017,25.51562248,1.479241931,276.094231,275.4825935,614747
10/7/03,5264.39111,4.086583975,298.8280254,24.06667432,1.291185858,276.1121916,276.3644696,601114
10/8/03,5276.58644,3.97267786,309.7769155,12.99183837,3.637067227,276.0978578,276.028927,592247
10/9/03,5313.60123,3.91249966,306.7691404,12.67091911,2.234410201,276.0716722,275.9209899,565439
10/10/03,5362.71591,4.182382321,310.3876223,13.46870857,4.53350997,276.0536558,276.0775169,577389
10/11/03,5408.20676,4.343625289,306.5732851,13.90057306,3.041414548,276.0369035,276.1805983,549150
10/12/03,5436.60959,3.988248068,292.3974403,15.2496833,1.554776246,275.9949716,275.5647083,539464
10/13/03,5435.63622,3.142099699,283.2605073,13.09061557,1.223762991,275.9176274,273.8284113,579214
10/14/03,5413.12343,2.553779855,285.7218254,12.30157451,1.903600554,275.8274299,272.61566,635060
10/15/03,5388.76687,2.531936796,277.8083835,9.48520573,2.326041736,275.7303708,272.8848563,650792
10/16/03,5359.99595,2.368831645,269.192964,12.3741281,2.600358411,275.651796,272.2566256,674044
10/17/03,5336.89635,2.317583029,264.2506336,11.15170153,3.089575768,275.6077485,271.5421246,710372
10/18/03,5342.18979,2.150008674,254.9611347,13.125199,2.522580767,275.2383184,271.1273812,765002
10/19/03,5369.88709,1.842152877,254.5394617,12.92355253,2.009169857,275.1641274,269.8999132,813650
10/20/03,5398.89364,1.779285681,258.7573448,12.33000703,1.857803541,275.0590345,269.6928883,841493
10/21/03,5418.08552,1.832127644,258.8784576,9.658972083,1.932502653,274.9727448,269.756336,867283
10/22/03,5431.67267,1.825135237,251.8231337,9.265020513,1.790174791,274.8998862,269.1844183,901574
10/23/03,5453.98686,1.805491766,246.8387544,7.808423328,2.511301344,274.8359231,268.4933486,926810
10/24/03,5486.96265,1.687514364,241.2052501,6.7470721,2.368028009,274.770509,267.5566,965588
10/25/03,5525.34243,1.572389919,237.3832768,7.084738245,1.655480829,274.6922789,267.5993664,975680
10/26/03,5572.27196,1.563109903,236.3833115,7.205217384,1.77361454,274.6144603,267.2450837,993051
10/27/03,5623.80353,1.650549634,244.3055763,4.326347134,3.930859385,274.5603973,267.3485072,1018683
10/28/03,5660.08943,1.974981512,245.3763479,4.083579998,2.194000011,274.5225929,267.9430437,1027035
10/29/03,5671.63882,2.135995166,240.5518813,4.80489995,1.780343853,274.48472,268.1437227,1021376
10/30/03,5677.34037,1.912680774,237.8619444,4.212742243,1.111976551,274.4222085,267.7542368,1060542
10/31/03,5688.12466,1.699048935,243.6496784,3.410323196,1.087496861,274.3573235,267.4231754,1090862
11/1/03,5692.60734,1.752214916,263.5824848,2.389484782,2.117741941,274.2995473,267.4399491,1142263
11/2/03,5687.88504,2.101299617,279.3757036,2.197881017,2.92007437,274.2765662,268.1458677,1167641
11/3/03,5675.9733,2.610810864,285.5408063,1.780110085,3.315027234,274.2763408,269.8025228,1143479
11/4/03,5654.5261,2.988296818,289.8336159,1.398778539,2.293222524,274.2593039,271.5747427,1127913
11/5/03,5623.62857,3.107331314,290.710885,0.9433296,1.696511401,274.2387592,271.3411523,1106268
11/6/03,5578.73137,2.943639295,284.2454223,0.833897011,2.671649595,274.2166717,270.87012,1090536
11/7/03,5525.51955,3.004094985,275.8545452,0.77433708,0.915810784,274.188821,270.0674723,1107778
11/8/03,5486.66284,2.299777565,280.8031087,0.613648282,2.308157412,274.1664659,268.9020795,1121051
11/9/03,5473.25986,2.64516378,267.0436764,0.880981272,1.016073297,274.1571202,270.6487884,1118461
11/10/03,5472.42987,2.26202161,259.2562087,0.960233527,0.717256857,274.1377652,269.2803277,1125683
11/11/03,5461.95066,1.96315038,268.6198551,0.348355433,2.434514513,274.1078456,267.4716846,1148950
11/12/03,5451.26849,2.469699302,247.9271356,0.47246615,2.090663455,274.0812655,268.0605574,1182506
11/13/03,5453.58599,1.543374122,234.1751824,0.384991151,1.817652134,274.0536093,264.9961899,1234168
11/14/03,5454.70883,1.307553989,244.3103376,0.423249546,1.978520027,274.0322202,264.0075397,1276613
11/15/03,5446.94031,1.5966275,247.7933401,0.247400589,1.640212996,274.0217385,265.4688006,1311044
11/16/03,5436.98872,1.567449553,247.1250859,0.22726102,1.5453786,274.0116994,265.2545664,1335587
11/17/03,5429.41621,1.717772361,241.6482209,0.206272393,1.500607882,273.978287,265.6280642,1360774
11/18/03,5423.9405,1.711788086,235.9609862,0.171855638,1.054758982,273.9670965,265.2703856,1378591
11/19/03,5420.39934,1.581254979,231.3764756,0.137570061,1.226567979,273.9417237,264.4458272,1401646
11/20/03,5424.64076,1.463006738,229.6125119,0.129312338,1.301015691,273.9116698,263.387281,1414699
