specific_humidity,LW_down,SW_down,rainfall,sst,t2m,GBI_history,GBI
3.441366107,282.6476137,18.59368207,1.196397631,275.6128465,274.0797084,5433.32996,5420.92873
3.266641448,299.351307,11.98855593,3.436535316,275.5952207,272.0121812,5439.62928,5435.62208
3.965458878,304.4837418,13.9515222,3.154430924,275.6699022,274.9833687,5447.18504,5453.50256
4.187442298,287.5985968,14.78920925,4.076739445,275.6557516,275.7377801,5455.55011,5470.14828
3.460819554,268.2551296,16.65525844,0.917119012,275.5905375,273.7990565,5449.57118,5485.5021
2.603058281,267.30523,19.29088939,0.751063297,275.5061444,272.1791152,5430.33977,5507.14087
3.167689099,291.6250174,15.2010455,0.930486599,275.5301882,273.6714615,5412.79991,5531.96548
3.794721813,306.0757611,12.84255719,2.456215346,275.5461613,274.9082395,5410.25856,5551.52574
4.257682485,303.5788011,7.610775702,6.102532637,275.5454158,275.1509456,5420.92873,5562.60716
3.832316742,278.6321218,11.22355757,2.517195719,275.0805779,274.5092976,5435.62208,5569.63385
2.901179797,279.5068466,8.893810605,2.228283886,275.0232976,272.1093399,5453.50256,5576.0713
2.786874019,281.717249,6.35800617,2.250649038,274.9397263,272.8941336,5470.14828,5584.05757
2.498829973,263.3180529,5.541483203,1.839771533,274.8212896,270.247937,5485.5021,5594.8911
1.80474888,266.8774802,5.92574775,1.059889302,274.7092989,268.7336155,5507.14087,5608.65739
1.726168251,267.7063331,7.944573912,0.648278291,274.6187053,269.1821339,5531.96548,5619.53612
2.08810219,281.5612081,8.340153799,1.12258663,274.567605,270.6186745,5551.52574,5617.85424
2.931996194,292.3058115,5.684258898,1.100543674,274.5202221,273.4283502,5562.60716,5600.69573
3.19470814,286.1351279,4.218025535,1.652398052,274.4764177,273.989967,5569.63385,5571.96449
2.996248898,283.5289561,3.399704234,2.41625955,274.4533643,272.7941425,5576.0713,5541.78103
2.846551056,268.3701906,3.81953542,2.208952266,274.4257647,271.5213884,5584.05757,5520.19681
2.233891278,268.4214614,3.326587926,3.754620338,274.3977343,269.1816807,5594.8911,5513.69324
2.578539575,260.5526683,3.807400222,1.669500257,274.3772001,270.4923148,5608.65739,5516.48633
2.023247731,257.2214811,2.536006775,2.426076456,274.3388658,268.6925855,5619.53612,5514.88434
2.234866536,258.9822993,2.080173943,2.753360832,274.2517123,268.3720187,5617.85424,5499.15225
2.092478063,245.9941263,2.595236372,1.425481693,274.2035315,266.8905089,5600.69573,5475.55497
1.884913723,251.8816229,1.459179865,2.513992727,274.1619519,265.5158731,5571.96449,5449.31971
2.213466701,262.0804492,1.647387364,2.949084004,274.1253625,266.860706,5541.78103,5416.48158
2.283203076,254.7117509,1.746927465,3.322734288,274.0840431,268.3378395,5520.19681,5380.95879
1.749075217,247.0358935,1.758013656,2.990323625,274.0589994,266.9998766,5513.69324,5353.788
1.710235673,246.6651869,1.529603573,2.411488198,274.0381812,267.1537807,5516.48633,5342.09493
1.748021233,245.5391576,1.246396948,2.092679545,274.0067831,266.8092103,5514.88434,5347.99731
1.466981335,234.9938421,0.987043603,1.711540477,273.9619833,265.3805141,5499.15225,5359.09317
1.367861371,228.3140737,0.889823775,0.99076371,273.9122914,264.1082896,5475.55497,5369.65148
1.280702824,224.7229785,0.806844911,0.879036454,273.8669352,263.4104975,5449.31971,5379.4023
1.250929654,223.5688091,0.735489207,0.752967474,273.8256612,263.0323835,5416.48158,5379.94391
1.26685658,231.2424089,0.565263626,0.671222148,273.7803468,262.3894882,5380.95879,5377.80048
1.365958821,239.2360507,0.451121099,0.975980009,273.7578881,263.1269553,5353.788,5375.4526
1.481811106,240.5090231,0.322139518,0.844766184,273.7399694,263.3129551,5342.09493,5367.16296
1.47302508,233.3332686,0.274858311,0.901169394,273.7221606,263.1159845,5347.99731,5356.11025
1.476796095,224.728091,0.201600201,0.883815489,273.7001748,262.4878923,5359.09317,5351.29644
1.26339615,220.5787052,0.174174712,0.879606642,273.7165264,261.4137498,5369.65148,5352.85838
1.347758016,230.0073064,0.215881315,0.78042787,273.716554,262.1922038,5379.4023,5355.22118
1.547618057,240.8289833,0.155324628,0.783708702,273.724145,263.2889425,5379.94391,5355.24645
1.750180048,260.3465644,0.140063749,1.493603422,273.7299921,264.5602586,5377.80048,5354.1434
1.884458161,253.8455483,0.122049036,1.772577277,273.7109949,267.3456568,5375.4526,5357.16421
1.558895064,234.7940415,0.071707643,1.950732171,273.6981389,266.1951607,5367.16296,5367.17634
1.354844344,240.7051775,0.046013245,1.774097338,273.6888959,264.2608209,5356.11025,5384.94384
1.525554737,261.6905418,0.054864794,2.084891467,273.710657,264.0883951,5351.29644,5407.48815
2.225180674,278.2252399,0.047861197,2.574868501,273.735588,267.8617682,5352.85838,5429.10622
2.633359498,273.0673154,0.031547831,1.475061008,273.7113081,270.5841476,5355.22118,5452.7315
2.056083368,263.8782525,0.035538776,1.723596101,273.7501354,269.1109512,5355.24645,5479.74496
2.167928895,278.9267098,0.020018184,2.702614462,273.7403221,269.2990618,5354.1434,5507.57693
2.611540121,268.2204012,0.016103046,2.172451128,273.6776635,270.8809897,5357.16421,5535.02726
2.021119853,252.9511451,0.015801395,4.129153926,273.6222827,266.9079965,5367.17634,5547.74178
1.696423042,239.6052024,0.019937248,3.954225725,273.6144429,264.9581723,5384.94384,5547.6309
1.230278998,239.633617,0.016069796,3.616963118,273.5736735,262.4065306,5407.48815,5549.43993
1.191205447,235.823402,0.011027997,2.541904887,273.4995714,262.6888326,5429.10622,5555.62642
1.111080161,217.9202919,0.009554461,1.676064325,273.4657194,263.0536495,5452.7315,5566.26494
1.015007979,229.29402,0.009528797,1.2618649,273.4477264,261.5628893,5479.74496,5571.96544
1.182593435,233.7609464,0.004259448,1.346513247,273.4397346,263.3252856,5507.57693,5569.28468
1.387865966,219.7496755,0.004252678,1.322168816,273.429198,264.097324,5535.02726,5556.79306
1.191207334,220.9438887,0.003972281,1.727423945,273.4104966,261.188914,5547.74178,5532.66057
1.156460285,222.5823786,0.003746118,3.07360556,273.3855436,260.7641628,5547.6309,5503.40831
1.049935742,219.5061245,0.002807031,1.902271626,273.3614303,260.1689604,5549.43993,5471.10049
1.040005137,215.3222405,0.002733324,1.616295535,273.3363756,260.5878038,5555.62642,5442.37004
1.031306852,216.2714318,0.002253411,1.702993299,273.3085662,260.2249843,5566.26494,5419.73475
0.978841636,223.706195,0.002375993,3.163951072,273.2800654,260.1494482,5571.96544,5399.46173
1.008603762,223.8946184,0.001623828,2.44502248,273.248989,260.5908443,5569.28468,5392.73283
1.135893753,221.0113858,0.001492522,1.828076644,273.2137546,261.824808,5556.79306,5410.55083
1.18542103,217.7576514,0.001710933,1.487731077,273.1895623,262.2603739,5532.66057,5442.6309
1.164284945,216.8723032,0.000922731,1.40414838,273.1684743,261.6934272,5503.40831,5473.61671
1.044531598,213.652786,0.001754173,1.422599002,273.1485339,260.3022116,5471.10049,5490.22887
0.975562927,214.5538213,0.001326496,1.05019299,273.1343316,259.4943256,5442.37004,5485.64079
0.874618756,216.420907,0.00145895,1.117233773,273.120155,259.2155504,5419.73475,5470.84945
1.049231137,218.5773527,0.00150208,0.486423805,273.1088247,260.3056811,5399.46173,5465.54042
1.142674195,226.5485536,0.001876519,1.272055379,273.0945099,259.7581947,5392.73283,5470.7243
1.361749439,232.8366496,0.001167414,1.952401877,273.0833744,260.5526237,5410.55083,5478.24225
1.768916688,227.0604488,0.001511347,3.605001052,273.077041,261.4351776,5442.6309,5485.55617
1.331417159,214.0624034,0.00123404,4.198043339,273.0679293,259.1548996,5473.61671,5484.25568
1.148249051,205.6098951,0.003919727,2.772069224,273.0558906,258.0862999,5490.22887,5467.78151
0.91654889,203.3539485,0.003658704,1.854828534,273.0395142,257.3934983,5485.64079,5445.49384
0.798903348,200.5839303,0.003796975,1.668090692,273.018336,257.1588932,5470.84945,5424.98194
0.745205078,200.1160742,0.004948903,1.676766345,272.9945425,256.5408738,5465.54042,5407.43465
0.785230841,195.3408376,0.005932435,1.291822382,272.9703471,256.5159002,5470.7243,5400.87859
0.720080605,200.3768843,0.008347165,1.225008462,272.9419087,255.4908381,5478.24225,5400.95405
0.847737903,213.1586158,0.006694938,2.037778686,272.9219758,256.7508301,5485.55617,5393.63915
1.06888544,222.0000501,0.00870086,2.282237274,272.9094452,258.3122961,5484.25568,5385.34625
1.315548004,233.5435185,0.009230233,2.6767567,272.8995732,259.9794345,5467.78151,5390.25478
1.405700754,231.7511813,0.014179974,2.301929386,272.8946647,260.5744967,5445.49384,5405.16566
1.010580079,210.4663552,0.013276266,1.315560604,272.8930417,259.5441192,5424.98194,5423.92935
0.796362589,207.4784652,0.029558678,1.297633227,272.8933298,258.466395,5407.43465,5439.88814
0.945488977,207.8168852,0.03538791,1.402412855,272.8929104,258.4870704,5400.87859,5443.02555
0.832920867,210.0063277,0.035208616,1.35320997,272.8886989,257.1064536,5400.95405,5440.81032
1.159543464,225.3766727,0.016335208,3.552588423,272.8797699,258.6150728,5393.63915,5441.64202
1.361011019,207.7359066,0.070805475,2.748538874,272.8680324,259.0551414,5385.34625,5436.78548
1.232253527,207.6092732,0.043337809,1.932149928,272.8562195,257.384674,5390.25478,5424.33741
0.80298874,197.8871327,0.085324718,0.932068089,272.8494175,256.0696974,5405.16566,5422.67092
0.911294686,214.9979835,0.053563432,2.213930181,272.8532832,257.4674215,5423.92935,5447.02847
1.328807598,203.2753647,0.082295386,1.350612607,272.8455855,259.537017,5439.88814,5489.06846
0.80285879,206.2061375,0.168642451,0.995925293,272.8349043,256.2636918,5443.02555,5530.01775
1.317529582,236.9812004,0.143796835,1.054337748,272.8447022,259.0188794,5440.81032,5559.65566
2.071620527,247.0168254,0.181195568,0.892762614,272.8464007,262.4572309,5441.64202,5574.50051
1.816490907,235.2874015,0.198602813,1.538980673,272.8604003,264.1139091,5436.78548,5573.2971
1.589592296,243.210233,0.223884046,0.876938569,272.8714164,264.1871535,5424.33741,5560.68684
1.820737519,259.3644597,0.257107636,1.73779938,272.8834534,264.8572164,5422.67092,5548.70653
2.162125131,258.5603065,0.237084648,2.50661889,272.8814795,266.5437454,5447.02847,5552.22233
2.042484004,261.0496782,0.306807732,2.310351764,272.8752186,264.8953192,5489.06846,5564.57626
2.057796315,257.4805116,0.364841576,2.398154753,272.8600936,266.362703,5530.01775,5572.82334
1.887607328,240.4498432,0.424704146,1.895027529,272.8434081,266.2361561,5559.65566,5576.20728
1.654785126,228.840304,0.619053607,1.061499597,272.8213208,265.9786588,5574.50051,5571.23781
1.39325842,224.195459,0.699331255,1.160075429,272.7944921,264.8244452,5573.2971,5557.12913
1.115020675,218.3056503,0.793999554,0.779100331,272.7662091,261.8951,5560.68684,5547.99516
1.266007864,227.0235084,0.974667081,0.705537092,272.7406679,262.4278531,5548.70653,5554.05372
1.274657638,221.066863,1.073541927,1.160402811,272.718604,261.0395163,5552.22233,5563.55528
0.887019519,211.4403561,1.335088108,0.572880677,272.6980259,258.7991917,5564.57626,5563.11778
0.837599609,203.6005168,1.506360935,0.546748742,272.6918464,258.5562413,5572.82334,5548.20864
0.830743216,196.2354187,1.490743334,0.800039424,272.6899035,256.5079759,5576.20728,5525.36269
0.793768497,193.7401022,1.475762425,1.140343495,272.6895444,255.0397013,5571.23781,5501.40986
0.802304041,198.2253691,1.566692189,1.287386509,272.6894897,254.4183065,5557.12913,5478.83777
0.87552204,206.5697272,2.312259337,1.069637954,272.6949821,254.6051286,5547.99516,5464.73164
1.153837048,223.7373831,2.693269683,1.635319444,272.7213877,256.6270319,5554.05372,5464.56326
1.517771425,241.7286141,2.84482542,1.65000649,272.7451979,258.7802025,5563.55528,5470.75286
1.793343498,250.1445449,3.060297551,1.595994081,272.7563276,261.27394,5563.11778,5470.43297
1.940350936,242.8791574,3.925967466,1.394920319,272.7594829,263.0835457,5548.20864,5467.73828
1.999561061,248.1547377,4.803309872,1.532785307,272.755049,264.8262464,5525.36269,5470.1033
1.990360748,257.8106504,4.862430424,1.326161029,272.7518645,265.6271438,5501.40986,5472.55167
2.137089362,260.5113903,5.203113217,1.080590111,272.7528218,266.6493524,5478.83777,5474.1632
2.204360973,254.2909461,5.723296879,1.173334962,272.7554724,267.2642887,5464.73164,5472.30508
2.002814858,245.3622429,7.370908711,1.026748842,272.750805,265.9729664,5464.56326,5467.67229
1.703084462,238.6225881,6.935982292,0.755122429,272.7453115,264.5892871,5470.75286,5465.04732
1.432384284,230.8649557,8.585818497,0.415151573,272.7408673,262.5340827,5470.43297,5465.30047
1.24866456,223.8941308,9.921675199,0.35389687,272.7475134,261.6711521,5467.73828,5469.9649
1.240746049,232.7445854,10.99812022,0.708188578,272.7676727,261.0137382,5470.1033,5474.3569
1.287727266,222.1721475,11.69652206,0.568426213,272.7774552,261.8897557,5472.55167,5475.58758
1.110671808,215.6089335,11.71173435,0.451083062,272.7871144,260.675155,5474.1632,5473.88594
1.076192125,215.8014697,12.87586126,0.557498288,272.7920986,259.4957763,5472.30508,5466.25452
1.098512378,220.4391745,13.33821101,0.632296096,272.7885031,259.2125291,5467.67229,5457.92167
1.110434597,220.5841875,13.1789227,1.146036875,272.7742489,259.685605,5465.04732,5461.50654
1.103883106,225.9425485,16.27921372,0.472179823,272.7642136,260.5530348,5465.30047,5469.7522
1.35367888,243.3748444,18.06742224,0.76314337,272.7605621,262.3756912,5469.9649,5473.62951
1.755736933,245.3201592,17.58866526,1.595746019,272.7519923,265.4493082,5474.3569,5482.94714
1.617182364,238.562261,19.85671411,1.373616584,272.7361783,264.0253193,5475.58758,5495.117
1.367303337,233.3832769,18.68504339,1.415348054,272.7153415,261.9663127,5473.88594,5495.58118
1.23616292,225.3413385,20.82351999,1.236677644,272.6975484,260.4899165,5466.25452,5484.81893
1.073089548,216.8497263,24.4555196,1.369857221,272.6909785,259.0196698,5457.92167,5470.41683
1.101448537,237.1706002,20.85775323,2.316869725,272.6883226,258.8283614,5461.50654,5447.33378
1.534558302,243.8023678,29.1995787,1.318893734,272.6942182,262.0051458,5469.7522,5417.64312
1.624220357,247.7904185,27.39984554,1.258057155,272.6957912,263.9345216,5473.62951,5400.32856
1.592155895,238.0008433,30.48487437,1.071637786,272.6993342,263.9022826,5482.94714,5400.65397
1.328439638,223.1061875,34.51571909,0.64096769,272.7075023,262.4440957,5495.117,5411.27536
1.282614441,224.0407027,38.34760079,0.623476073,272.71911,262.0741717,5495.58118,5424.57531
1.378687119,231.0163599,38.91017985,1.098980436,272.7267729,261.9308471,5484.81893,5426.916
1.607110158,244.2326607,32.68529997,1.700947698,272.7285469,262.611752,5470.41683,5410.34114
1.785754997,231.2485398,36.9143457,1.348324579,272.7128829,263.8571276,5447.33378,5390.34272
1.461658855,227.5468248,39.44608764,1.026561059,272.6843354,260.372405,5417.64312,5382.65773
1.367073309,223.6644924,43.01371147,0.974726891,272.6537519,259.5669447,5400.32856,5388.68043
1.273074087,216.9678447,44.16189044,1.224080191,272.6305366,258.9889879,5400.65397,5398.30325
1.316468727,217.2984015,48.37056917,1.124004848,272.6201268,259.0209725,5411.27536,5405.52411
1.440449509,225.2486556,54.09651907,0.899839734,272.6242653,259.3555823,5424.57531,5426.44592
1.553600945,233.1101815,53.29510601,0.860468932,272.6330496,260.914555,5426.916,5458.47248
1.639265288,237.4596476,59.85093023,1.077935229,272.650453,262.4635936,5410.34114,5479.71063
1.65074566,243.7543193,60.55475087,1.125823282,272.6733356,264.027611,5390.34272,5489.87647
1.71571776,245.4755548,60.96650758,1.91390225,272.695312,265.2841478,5382.65773,5502.68055
1.69821796,250.6586614,56.36548398,1.516256908,272.7102626,265.8136488,5388.68043,5520.29447
1.945344442,255.0021964,55.69951757,1.431501636,272.7078728,266.2502754,5398.30325,5529.85952
1.94475531,237.9729858,66.22444936,0.570305136,272.6908147,267.9353164,5405.52411,5528.41332
1.433899038,226.0965093,72.83028959,0.894002564,272.6809672,264.3379755,5426.44592,5519.65557
1.74848633,247.2151384,62.57181934,1.774558368,272.6813921,262.6185657,5458.47248,5503.13516
2.028543691,238.5105672,70.00080079,1.646288096,272.6839647,263.9469419,5479.71063,5478.4067
1.426215157,210.9306265,79.0595387,1.091212919,272.683479,261.4548417,5489.87647,5447.10762
1.098607762,213.6360021,78.09951059,1.027616058,272.6859519,258.7163672,5502.68055,5418.84024
1.139590882,201.6154492,83.73169847,0.456443274,272.6902006,258.3827617,5520.29447,5405.7353
0.853838209,214.1803727,88.72420128,1.03295454,272.7081296,257.0232371,5529.85952,5409.82572
1.234751218,224.3429831,86.24473409,0.902071198,272.7186336,259.8151119,5528.41332,5413.22022
1.530647618,216.1225347,97.72673514,0.629245614,272.7273444,260.2576403,5519.65557,5405.6857
1.403263543,224.2890267,94.53651992,1.690535607,272.732882,259.8947215,5503.13516,5394.69556
1.779877443,227.6969662,90.42462717,2.283596133,272.7352976,261.0822248,5478.4067,5387.37845
1.490693271,230.1312862,99.39697318,2.433823286,272.7314053,262.1133642,5447.10762,5385.72784
1.46453278,225.9404173,94.14863468,2.472037968,272.7243951,262.2929139,5418.84024,5390.00488
1.290570763,210.7248969,87.61749005,2.18157951,272.7134109,260.5130555,5405.7353,5396.01651
0.834857081,192.052819,120.6593055,0.848156752,272.6979949,257.4185539,5409.82572,5396.1009
0.794540068,187.2317364,131.2402439,1.118898667,272.6820727,256.5863357,5413.22022,5392.86695
0.870780601,187.7951063,128.4643255,1.357484387,272.6647573,256.0854383,5405.6857,5394.60802
0.737273094,191.1282891,133.2890887,1.214192653,272.6438678,254.5681903,5394.69556,5404.61613
0.746096366,194.6348753,132.7452979,1.654829614,272.627484,255.6745084,5387.37845,5417.71823
0.725547629,195.4269085,141.6329938,1.033375478,272.6096336,255.7345629,5385.72784,5425.71391
0.727704128,193.2686317,146.9233188,0.761728906,272.5888341,256.2338695,5390.00488,5435.62977
0.76775124,192.423075,148.9846638,0.764230701,272.5599919,256.4033989,5396.01651,5443.80564
0.792876047,194.7133735,154.9793429,0.55071893,272.5367807,256.4874342,5396.1009,5441.57329
0.872565611,193.8338414,162.3923142,0.656556233,272.5291956,257.083434,5392.86695,5434.31393
0.920388137,207.7477921,155.8858831,1.302508978,272.5419449,257.6321909,5394.60802,5421.29
1.214794334,214.2353666,151.549719,1.391877504,272.5435465,258.9413862,5404.61613,5406.70666
1.249177546,208.542715,158.162039,1.584192517,272.5337449,259.3881645,5417.71823,5395.8569
0.97116867,205.7778706,156.0642875,1.886543851,272.5174328,258.217562,5425.71391,5384.07984
0.86289624,209.5414961,167.2263734,1.562162575,272.5193369,258.0347144,5435.62977,5375.68836
1.002815469,215.5558036,166.6011598,1.283169667,272.5214,259.7207072,5443.80564,5375.89356
1.047323816,215.7793402,164.4373024,1.299577399,272.5213049,260.6331597,5441.57329,5380.90739
1.012736422,207.2092362,186.1498195,0.808801086,272.5301458,261.394173,5434.31393,5389.4067
1.062830524,214.5606788,190.0907915,0.506952015,272.5466096,261.3139592,5421.29,5396.23446
1.227633625,227.7945904,179.2029594,0.878596174,272.5599032,262.1269615,5406.70666,5398.99303
1.358417228,236.8133742,170.6388815,0.811127362,272.5705703,262.707243,5395.8569,5401.26326
1.431138822,242.2661509,166.2571454,2.102356808,272.5907575,262.9835465,5384.07984,5403.02227
1.571478765,244.562557,162.1235615,1.141481811,272.6071177,263.8138365,5375.68836,5401.28661
1.726610114,244.230475,179.2924999,1.058943012,272.623633,264.7692974,5375.89356,5397.2096
1.812356228,243.0391028,194.6384846,0.558398584,272.6312827,265.4799593,5380.90739,5390.53434
1.718840681,244.799772,189.4406307,0.479806405,272.6889168,265.5109925,5389.4067,5383.41241
1.594783982,242.5327965,194.2924542,0.342892864,272.6805762,265.3466213,5396.23446,5379.28883
1.455519952,246.3568297,196.5212028,1.381436149,272.6809127,264.8185639,5398.99303,5378.83149
1.84761767,250.0371391,188.1592441,1.373100413,272.6886766,266.0486198,5401.26326,5381.07288
1.993695309,257.0188991,197.6699056,1.263660594,272.7059486,267.2575273,5403.02227,5384.39398
2.145434675,263.0771183,192.3576086,0.943741793,272.725659,268.3004145,5401.28661,5387.26547
2.171895573,263.0808585,193.6766724,0.923804222,272.7573824,268.7567082,5397.2096,5389.39335
2.034514536,266.5152852,190.8956175,0.94882552,272.7919198,269.1470069,5390.53434,5391.69278
2.418818305,277.5798573,190.5570137,0.604063029,272.8280619,270.3676627,5383.41241,5401.93057
2.934427027,283.6059249,186.2124793,0.22350291,272.8601075,271.6649521,5379.28883,5426.94025
2.916708187,285.7952335,196.7652636,0.790539775,272.8908903,271.8589408,5378.83149,5453.71506
3.010662916,286.8587866,186.1902902,1.462632756,272.8975654,272.0876993,5381.07288,5467.71458
2.777237252,281.7579889,179.7830884,1.697192203,272.9339709,271.692113,5384.39398,5473.16136
2.462275711,268.5340089,198.42133,2.03590877,272.9465707,270.7932548,5387.26547,5482.06863
2.19297099,264.6908901,207.9617489,1.837486466,272.9595769,270.453804,5389.39335,5497.88079
2.231841249,263.1568584,208.8332883,1.239923429,272.951192,270.3948488,5391.69278,5511.43939
2.193893587,264.3760436,226.4942736,1.151385001,272.9472356,270.5150109,5401.93057,5510.78512
2.201683067,269.0818539,224.7952685,1.140707505,272.9557398,270.9432053,5426.94025,5495.09694
2.62354033,274.9889901,220.5855332,1.588927966,272.9850053,271.7057949,5453.71506,5477.51331
3.130617594,268.5606926,237.6565186,0.563158833,273.0163629,272.3587404,5467.71458,5460.47709
2.529637065,277.109413,231.2787243,1.798917626,273.0535548,272.3494392,5473.16136,5441.42436
2.841419499,282.1179715,199.9984939,1.713783963,273.0759015,272.5497539,5482.06863,5426.82411
2.630579861,276.5850976,220.0910414,0.906107669,273.0806517,272.4726192,5497.88079,5419.84094
2.481142177,274.4912252,211.1797991,1.935861578,273.0741757,271.800918,5511.43939,5419.37141
2.364568603,275.9560513,195.6564112,2.540799045,273.0728488,271.1939432,5510.78512,5421.15269
2.280653033,279.7686379,201.0469328,1.61179211,273.0735482,270.9258416,5495.09694,5424.68477
2.527739938,280.7167025,211.6351317,1.203721412,273.0672863,271.7188428,5477.51331,5430.77079
2.573051055,284.1377101,215.9650915,0.910267549,273.0600695,272.2132608,5460.47709,5435.39154
2.733528697,285.5846802,207.661699,1.230979272,273.0531793,272.4706625,5441.42436,5439.83999
2.664851821,278.1770437,223.7645506,1.541794022,273.0565242,272.653354,5426.82411,5444.90144
2.780049124,288.3696689,212.3799504,1.102173039,273.0722616,273.0846295,5419.84094,5447.41571
2.846166879,285.0237952,211.9001649,1.426735574,273.2360607,273.1621232,5419.37141,5440.42375
2.869470251,275.0364061,244.0706219,0.937648935,273.2828748,273.1689869,5421.15269,5430.04466
2.877021507,273.3868265,248.8221041,1.829557529,273.3195639,273.1538432,5424.68477,5424.57097
2.947256319,275.4759324,255.069729,0.497856231,273.3951946,273.7074179,5430.77079,5421.49857
3.101327756,283.5720795,253.4554454,0.768952333,273.4605337,274.1617954,5435.39154,5416.81115
3.624745513,289.5241156,234.7468129,1.377711698,273.5104274,274.7334228,5439.83999,5408.9154
3.154899273,284.9705685,234.2355579,0.557536292,273.5686521,274.1342878,5444.90144,5400.21345
2.858375574,286.5149058,251.3063388,0.464356243,273.613881,274.4750361,5447.41571,5391.88943
3.315789577,287.5464595,225.845403,1.366755507,273.6461701,274.5416012,5440.42375,5383.41219
3.190255919,280.3156797,241.295637,1.776116094,273.6595458,274.2416477,5430.04466,5378.75138
3.055344887,286.2152075,236.4188912,1.676736553,273.6826164,274.1850773,5424.57097,5383.78908
3.289268135,289.7066717,222.2293779,1.518799493,273.7071616,274.461633,5421.49857,5390.06962
3.379939941,290.1900279,225.5450432,1.973467967,273.7339528,274.536139,5416.81115,5392.22033
3.441364126,296.7353497,193.9704202,3.932383258,273.7723996,274.3913906,5408.9154,5391.90367
3.450463118,298.7655256,212.1397216,0.784753191,273.8581641,274.5870063,5400.21345,5375.1548
3.52019014,297.1681771,222.6593041,0.395656324,273.9011598,274.808732,5391.88943,5347.62192
3.564175608,293.5486451,239.5044604,0.469028604,273.9683542,274.9638826,5383.41219,5333.24686
3.511467572,297.5239128,234.2445888,0.360514466,274.0923762,275.0135177,5378.75138,5345.45573
3.656424209,291.8581195,255.0180474,0.252281898,274.2088693,275.2087681,5383.78908,5360.33463
3.769183239,287.1986086,271.7935657,0.197253445,274.331521,275.641433,5390.06962,5360.51415
3.670205828,287.9852166,280.9160176,0.125227245,274.4523221,275.8650804,5392.22033,5371.92156
4.197404944,295.0186547,279.399597,0.224656144,274.5890083,276.3469852,5391.90367,5403.85252
4.656260945,301.268914,259.0832449,1.220215335,274.7018465,276.4400318,5375.1548,5440.17011
4.191466561,290.8667252,261.7323399,0.263848967,274.7726806,276.375853,5347.62192,5472.6918
3.518076105,296.4627526,253.9046174,0.278773579,274.8113824,276.040092,5333.24686,5503.41506
4.0520146,309.1470074,202.2287361,2.183412245,274.8247261,276.3348885,5345.45573,5523.96129
4.586390152,297.3167543,214.4686577,1.122510956,274.8248535,277.1435752,5360.33463,5528.8904
3.731803465,285.1233949,246.7678504,0.453908732,274.8115136,275.9846402,5360.51415,5516.39984
3.466904414,285.7692372,255.0717615,0.42271667,274.8262946,275.6874516,5371.92156,5480.96319
3.791712216,287.5391052,244.248973,1.870712789,274.8499755,275.9443566,5403.85252,5434.47823
3.707840821,293.9442262,223.2169215,1.497516909,275.0935772,275.6550988,5440.17011,5396.00879
3.852681189,296.8644977,214.8003634,0.866560573,275.1121441,275.5991676,5472.6918,5372.20196
3.995041078,301.6960486,210.8253395,3.581596304,275.0942564,276.0307433,5503.41506,5352.20125
4.834718731,307.2984722,214.6523026,2.445303118,275.1618289,277.1012611,5523.96129,5333.2496
5.221221888,294.0881181,238.9682073,2.115171855,275.1941008,277.4906031,5528.8904,5316.43626
4.027940674,285.2467911,246.4220231,1.407863305,275.2746156,276.6724573,5516.39984,5302.20958
3.495494158,289.7026418,229.0213346,2.07337479,275.3921657,276.5030115,5480.96319,5296.5423
3.99101086,287.0786701,246.6627137,0.841080354,275.5734158,276.9478539,5434.47823,5291.57486
4.205451719,290.6564097,264.4235999,0.226791168,275.7519734,277.058676,5396.00879,5284.54003
4.237031269,298.0264982,248.2191921,0.925253796,275.8976436,277.260707,5372.20196,5276.86795
4.796673266,308.1085621,224.7825975,0.79935269,276.0585245,277.7276877,5352.20125,5280.70434
5.772604733,313.1202736,229.162893,0.518472608,276.1518392,278.4620704,5333.2496,5295.11311
5.867578664,316.7850948,214.5932858,1.177556062,276.153426,278.2236743,5316.43626,5295.60869
5.890808313,322.1524893,183.1157115,1.830468228,276.1405289,278.021445,5302.20958,5281.61028
5.801353799,321.4747838,165.2627897,1.486496897,276.0130986,277.8214774,5296.5423,5266.97186
5.226378811,312.9114834,176.7616733,0.876508517,275.9544326,277.3055298,5291.57486,5257.39119
4.535934743,302.6708532,194.5371308,1.487043631,275.8481728,276.8046498,5284.54003,5252.61435
3.68474478,294.7003317,215.5310595,0.391449631,275.9168113,276.2843523,5276.86795,5252.68791
3.899127051,298.4381219,214.3894031,0.664122478,276.0140457,276.531066,5280.70434,5258.36139
4.488001226,313.332774,175.8383356,2.514049975,276.146194,276.8503729,5295.11311,5268.45629
5.292139272,312.7319715,155.9574444,2.545975647,276.3025823,277.2194673,5295.60869,5276.76558
4.488326196,311.5536578,155.4192241,1.57854546,276.423133,276.771809,5281.61028,5275.27322
4.70592957,315.4224907,151.1828302,1.433965756,276.4705586,277.1794942,5266.97186,5258.61979
4.858925286,316.4268167,137.2815459,2.747916471,276.4740373,277.1412027,5257.39119,5228.35854
4.40138874,308.0808736,161.7337875,2.38941836,276.4633217,276.780749,5252.61435,5200.22412
4.310664305,307.6278493,174.5954173,1.303639778,276.5196172,277.0171945,5252.68791,5195.87069
4.87461346,313.2505482,158.2757838,1.139945019,276.5713824,277.6052454,5258.36139,5215.95885
